Publication Title,Author,Publication Year,Venue,bib
Assistenzsysteme für die älterwerdende Bevölkerung,Thomas Bock munich,2011,"Technik in Bayern, 39, 2011"
DEPLOYING & MANAGING PERVASIVE COMPUTING ON CITY SCALE,Thomas Bock munich,2011,"Proceedings of 28th International Symposium on Automation and Robotics in …, 2011"
Development of Functionality Oriented Robotic Environments through Process Analysis and Process Modification,Thomas Bock munich,2011,"Proceedings of 28th International Symposium on Automation and Robotics in …, 2011"
"Mass Customization und Plattform basierte, adaptive Baukastensysteme für",Thomas Bock munich,2010,"3rd Ambient Assisted Living Kongress, 2010"
Automatisierung und Robotik im Bauen (English: Automation and robotics in construction),Thomas Bock munich,2010,"Arch+ Zeitschrift für Architektur und Städtebau, 2010"
Eigenschaftsentwicklung für Fahrerassistenzsysteme mittels eines innovativen und durchgängigen Entwicklungsprozesses,Thomas Bock munich,2010,"Ergonomie aktuell, 13--16, 2010"
Future construction systems Based on the Location Orientation Manipulator by Konrad Wachsmann,Thomas Bock munich,2010,"27th International Symposion on Automation and Robotics in Construction (ISARC), 2010"
Demografic Change Robotics,Thomas Bock munich,2010,"Introduction to Modern Robotics, 2010"
Steigender Diffusionsgrad neuer Technologien und dessen Auswirkung auf die Bauwirtschaft,Thomas Bock munich,2010,"IBR Informationen Bau-Rationalisierung, 10-13, 2010"
Location Orientation Manipulator,Thomas Bock munich,2010,"ARCH+, 40-41, 2010"
Innovative Ansätze für Assistenzsysteme in Wohnumgebungen,Thomas Bock munich,2010,"IBR Informationen Bau-Rationalisierung, 19-21, 2010"
"Mass customization and platform based, adaptive modular systems for Ambient Assisted Living",Thomas Bock munich,2010,"3rd Ambient Assisted Living Kongress, 2010"
ARCHITECTURE AND MODERN INFORMATION TECHNOLOGIES,Thomas Bock munich,2010,"ARCHITECTURE 4, 13, 2010"
ドイツの建設産業における構造変化とテクノロジー利用,Thomas Bock munich,2009,"建設の施工企画, 25-30, 2009"
Intelligent Green Construction: IT and Automation Solutions,Thomas Bock munich,2009,"12th German-Lithuanian-Polish Colloquium, 2009"
"Laudatio zum 85. Geburtstag von Prof. Helmut Weber, Uni Hannover",Thomas Bock munich,2008,"der architekt, 2008"
Service Robotics in Construction,Thomas Bock munich,2008,"Advanced Robotics Service, 2008"
Architectural Life Support System,Thomas Bock munich,2008,"GAA Report Newsletter, 2008"
Digital Activity Synchronization for industrialized Customization in Architecture (iCAR),Thomas Bock munich,2008,"Next Generation IT in Con, 2008"
Construction Robotics Laboratory,Thomas Bock munich,2008,"IAARC Newsletter 2008, 2008"
Products-New individualized building concepts for prefabrication,Thomas Bock munich,2008,"CIB TG57-Industrialisation in Construction, 2008"
"Robot Oriented Design-Assembling and Joining Technology, Influences on Design",Thomas Bock munich,2008,"CIB TG57-Industrialisation in Construction, 2008"
Automation Technology in Construction,Thomas Bock munich,2008,"The 2nd Intl Industrial Control and Automation Technology Exhibiion and …, 2008"
The Use and Development of Construction Robots in Central Europe and Japan,Thomas Bock munich,2008,"The VIII Innovation Day for Construction in Northern Finland, 2008"
Application of Automation and Robotics in Customized Prefabrication,Thomas Bock munich,2008,"25th ISARC 2008, Vilnius, Litauen, 2008"
"Industrialization Prefabrication, Modularization in EU",Thomas Bock munich,2008,"International Symposium of China Housing Sustainable Development and …, 2008"
Roboter in der Betonfertigteilproduktion,Thomas Bock munich,2008,"ROBOTIK 2008, 2008"
Customized Industrialization by Construction Robotics,Thomas Bock munich,2008,"EuroXTrade, Seite 58, 2008"
Rojin Oriented Design,Thomas Bock munich,2008,"1. Deutscher AAL-Kongress 2008, Berlin, 2008"
Energy-Mobility-Urban Redesign,Thomas Bock munich,2007,"AUSMIP Special Lecture on Sustainable Urban Regeneration,, 2007"
Factory and Site Automation and Robotics in Construction,Thomas Bock munich,2007,"Euro X Trade, 70-71, 2007"
"Congress Keynote: Industrialization prefabrication, modularization in EU.",Thomas Bock munich,2007,"International Symposium of China Housing Sustainable Development and …, 2007"
Congress Keynote: Automation in Precasting. Avtomatizacija i robototehnika v proizwodstve sbornih betonnih isdelij,Thomas Bock munich,2007,"IXXC St. Petersburg 2007, St. Petersburg, Russland, 05.-07.12. 2007., 2007"
Congress Keynote: Hybrid Construction Automation and Robotics.,Thomas Bock munich,2007,"ISARC 2007 International Symposium on Automation and Robotics in …, 2007"
Bauen 2047,Thomas Bock munich,2007,"Jubiläumsschrift Prof. Jodl, 2007"
Congress Keynote: Rapid Response Shelter.,Thomas Bock munich,2007,"10th Asian Habitat Society Forum, Beijing, China/Fukuoka, Japan, 01.10. 2007, 2007"
Contribution to Report Genchi Genbutsu S 07 Japan. Housing Industrialization in Japan.,Thomas Bock munich,2007,"Journal Bauministerium Schweden, 2007"
Towards Establishing a Domain-Specific Commercialization Model for Innovation in Residential Construction Part 2: Industry Case Study Analysis.,Thomas Bock munich,2007,"Construction Innovation Journal-Construction Innovation, Information …, 2007"
The Toyota way: advanced production of concrete products.,Thomas Bock munich,2006,"Int. Concrete Conf. & Exhibition, St. Petersburg, 19.-21.04. 2006., 2006"
Future Trends in Construction by Automation and Robotics,Thomas Bock munich,2006,"ENTAC 2006, Florianapolis, Brazil, 23.-25.08. 2006, 2006"
Leichtbau und Systembau. Lightweight construction and systems.,Thomas Bock munich,2006,"Detail-Zeitschrift für Architektur und Baudetail, 756-762, 2006"
Future trends in construction machinery.,Thomas Bock munich,2006,"EuroXtrade, 2006"
From details to urban design,Thomas Bock munich,2005,"AUSMIP (Architecture and Urbanism Student Mobility International Program …, 2005"
Sekisui M1,Thomas Bock munich,2005,"Docomomo 100 Japan, 2005"
Aging workers in german construction industry,Thomas Bock munich,2005,"Frontier Sciences, Tokyo, 04.-06.10. 2005, 2005"
The mobile production of prefab wood houses,Thomas Bock munich,2005,"22nd International Symposium on Automation and Robotics in Construction …, 2005"
Simulations-und Testumgebung fuer Fahrerassistenzsysteme/Simulation and test environment for driver assistence systems,Thomas Bock munich,2005,"VDI-Berichte, 2005"
Towards humanoid construction robots instead of low wage workers.,Thomas Bock munich,2005,"Construction Research Congress, San Diego, 05.-07.04. 2005, 2005"
Man Machine Systems in Construction Automation and Robotics.,Thomas Bock munich,2005,"Automation als interdisziplinäre Herausforderung. GMA-Kongress, Baden-Baden …, 2005"
Towards advanced construction by humanoid construction robots?,Thomas Bock munich,2005,"Special Focus Sympos. on Systems Research in the Architecture, Engineering …, 2005"
From industrial construction to humanoid construction robots,Thomas Bock munich,2005,"INTERNATIONAL SYMPOSIUM ON ROBOTICS 36, 67, 2005"
AUSMIP (Architecture and Urbansim Student Mobility International Program); preface,Thomas Bock munich,2004,"archifant, 2004"
Robot Oriented Design of Reusable Partition Walls with Integrated Building Automation Capabilities,Thomas Bock munich,2004,"ISARC 2004, 21st International Symposium on Automation and Robotics in …, 2004"
Ohne Eimer und Schaufel. Roboter und Automatisierung könnten der Bauwirtschaft helfen,Thomas Bock munich,2004,"Deutsches IngenieurBlatt, 30-34, 2004"
Roboter in der Bauproduktion und humanoide Bauroboter. Building Production Robotics and Humanoid Construction Robots,Thomas Bock munich,2004,"Robotik 2004, Leistungsstand-Anwendungen-Visionen-Trends, München, 17.-18.06 …, 2004"
PRODUCTION-Humanoid Construction Robots instead of Low Wage Labor,Thomas Bock munich,2004,"BFT-Betonwerk Fertigteil Technik 70 (10), 34-39, 2004"
Von stationären Robotern in der Vorfertigung zu humanoiden Baurobotern auf der Baustelle.,Thomas Bock munich,2004,"atp, 47-51, 2004"
NON-TRENCH GUIDED HOLES DRIFTING BY THE STATIC PIN-HOLE METHOD,Thomas Bock munich,2004,"ISARC 2004, 21st International Symposium on Automation and Robotics in …, 2004"
Experimentelle Untersuchungen zum Kodimension-2-Verhalten von Instabilitäten der Elektrokonvektion in einem nematischen Flüssigkristall,Thomas Bock munich,2003,"Cuvillier Verlag, 2003"
The corkscrew instability of a Freedericksz domain wall in a nematic liquid,Thomas Bock munich,2003,"NEW JOURNAL OF PHYSICS 5, 2003"
Synchronisation von wirtschaftlichen und technischen Lebenszyklen.,Thomas Bock munich,2003,"11. Bayerischer Ingenieurtag 2003, 17.01. 2003, 2003"
Indian Instant Home-Plug and Play Box. Emergency accommodation in conflict areas.,Thomas Bock munich,2003,"5th ICHH, Rizvi College of Architecture, Mumbai, India, 31.01.-02.02. 2003, 2003"
"Industrieroboter im Bauwesen: Kinematik, Dynamik, Kontrolle und Steuerung",Thomas Bock munich,2003,
A Concept Study on Wearable Cockpit for Construction Work,Thomas Bock munich,2003,"ISARC2003 The Future Site, 369, 2003"
Bauen mit Robotern: heutige und künftige Entwicklungen. Auswirkungen auf den Planungs-und Entwurfsprozeß,Thomas Bock munich,2003,"11. Massivbauseminar 2003, Die Bauakademie, Biberach, 14.03. 2003, 41-57, 2003"
Grab Bucet with straight linear progressive movement of jaws,Thomas Bock munich,2003,"ISARC2003 The Future Site, 131, 2003"
Internet-Based Infotronic Systems Technologies and Markets,Thomas Bock munich,2002,"SAE Technical Paper, 2002"
MARKET-Precast construction-Trends in automation of building construction in Japan,Thomas Bock munich,2002,"Betonwerk und Fertigteiltechnik 68 (1), 20-27, 2002"
Robots for location and spacing of wood,Thomas Bock munich,2002,"Advances in Building Technology, 355-359, 2002"
2002-21-0045 Internet-Based Infotronic Systems Technologies and Markets,Thomas Bock munich,2002,"SAE CONFERENCE PROCEEDINGS P, 295-302, 2002"
Fertigteilbau: Trends der Hochbauautomatisierung in Japan/Precast construction: Trends in automation of building construction in Japan.,Thomas Bock munich,2002,"BFT Betonwerk+ Fertigteil-Technik, 20-26, 2002"
OPTIMIZATION OF POWER INPUTS OF PNEUMO-TRANSPORT AND STORING OF FINE-GRAINED BUILDING MATERIALS ON THE BASE OF ADAPTIVE MICRO-PROCESSED SYSTEM,Thomas Bock munich,2001,"ISARC 18th International Symposium on Automation and Robotics in …, 2001"
Baufokus: Integrierter Schnellverbinder Munitec,Thomas Bock munich,2001,"Arch+, 118-119, 2001"
HAUPTAUFSATZE-Time is money: Rapid construction by robots,Thomas Bock munich,2001,"Bauingenieur 76 (3), 130-133, 2001"
Integrierte Planung als Voraussetzung für roboter-und automatisierungsgerechte Gebäudeerstellung,Thomas Bock munich,2000,"bauiniformatik JOURNAL, 33-37, 2000"
Innovation und Architektur-Zielvorstellung oder Widerspruch? Podiumsdiskussion,Thomas Bock munich,2000,"Building Performance 2000. Internationaler Congress für Licht und …, 2000"
Die vollautomatische Baustelle,Thomas Bock munich,2000,"Technopress BauMagazin 26 (04/2000), 2000"
"Über die Bauwirtschaft, den Markt, deutsche und anderer Architekten",Thomas Bock munich,2000,"VfA Profil, 2000"
Wo willst Du wohnen?,Thomas Bock munich,2000,"VfA Profil, 2000"
Mauerwerk rationalisieren: Versetzgeräte-Roboter-Vorfertigung,Thomas Bock munich,2000,"das bauzentrum: Fachzeitschrift für Architekten und Bauingenieure, 2000"
Automatisierung und Roboterisierung der Baumontagearbeiten,Thomas Bock munich,2000,"Moskau: Akademie der Ingenieurwissenschaften Rußlands, 2000"
Automatisierung sichert Qualität,Thomas Bock munich,1999,"bba, 21-24, 1999"
Building the future. Automatisierung und Robotik an der TU München,Thomas Bock munich,1999,"Intelligente Architektur 18, 1999"
Baustelle der Zukunft. Innovation in der Bauautomatisierung,Thomas Bock munich,1999,"Bauingenieure. Karriereführer Special, 48-51, 1999"
Wenn Roboter den Bau revolutionieren,Thomas Bock munich,1999,"Baukreis special: Visionen am Bau, 1999"
Current Status and Future Directions in Europe,Thomas Bock munich,1998,"Robotics and Information Technology in Tall Building Construction, 1998"
Von YOSHINOGARI zu NEXT 21-Wohn-und Lebensform im Wandel,Thomas Bock munich,1998,"Japan in interkulturellem Kontext, 1998"
Automation and Robotics in Prefabrication of Concrete Elements in Europe,Thomas Bock munich,1998,"Robotics and Information Technology in Tall Building Construction, 1998"
Robotik im Bauwesen (2): Das Dach wird zuerst gebaut-Automatisierte und roboterisierte Bausysteme,Thomas Bock munich,1998,"Detail, 1998"
Mauerroboter „ROCCO,Thomas Bock munich,1998,"Aktuell 98: Harenberg Lexikon der Gegenwart, 1998"
Information Technology Issues during ESPRIT Project,Thomas Bock munich,1998,"Robotics and Information Technology in Tall Building Construction, 1998"
"Rationalisierung im Mauerwerksbau: Analyse und Entwicklung von Montageelementen und Fügetechnologien zur Vereinfachung, Verkürzung und Rationalisierung der Gebäudeerstellung …",Thomas Bock munich,1998,"Fraunhofer-IRB-Verlag, 1998"
Robotik im Bauwesen (3): Fassadenroboter,Thomas Bock munich,1998,"Detail, 1998"
